imdbid,title,production_company
1234719.0,Red Dawn,20th Century Fox
790724.0,Jack Reacher,Skydance Media
790724.0,Jack Reacher,"H2L Media ""AKA"" Mutual Film Company"
790724.0,Jack Reacher,H2L Media Group
790724.0,Jack Reacher,TC Productions
790724.0,Jack Reacher,Mutual Films
790724.0,Jack Reacher,Paramount
1446192.0,Rise of the Guardians,DreamWorks Animation
454876.0,Life of Pi,Fox 2000 Pictures
454876.0,Life of Pi,Dune Entertainment
454876.0,Life of Pi,Ingenious Media
454876.0,Life of Pi,Haishang Films
454876.0,Life of Pi,Big Screen Productions
454876.0,Life of Pi,Ingenious Film Partners
454876.0,Life of Pi,Netter Productions
2112131.0,Dabangg 2,Arbaaz Khan Productions
2112131.0,Dabangg 2,Shree Ashtavinayak Cine Vision
1853728.0,Django Unchained,The Weinstein Company
1853728.0,Django Unchained,Columbia Pictures
1833844.0,Berberian Sound Studio,Illuminations Films
1833844.0,Berberian Sound Studio,Warp X
1833844.0,Berberian Sound Studio,IFC Midnight
1656190.0,Safe,IM Global
1656190.0,Safe,Automatik Entertainment
1656190.0,Safe,Lawrence Bender Productions
1656190.0,Safe,87Eleven
1656190.0,Safe,Trigger Street Productions
2059255.0,No,Canana
2059255.0,No,Participant
2059255.0,No,Fabula
2105044.0,V/H/S,The Collective
2105044.0,V/H/S,8383 Productions
2105044.0,V/H/S,Bloody Disgusting
2008562.0,Le grand soir,Panache Productions
2008562.0,Le grand soir,No Money Productions
2008562.0,Le grand soir,GMT Productions
1817273.0,The Place Beyond the Pines,Focus Features
1817273.0,The Place Beyond the Pines,Sidney Kimmel Entertainment
1817273.0,The Place Beyond the Pines,Electric City Entertainment
1817273.0,The Place Beyond the Pines,Verisimilitude
1817273.0,The Place Beyond the Pines,Hunting Lane Films
1817273.0,The Place Beyond the Pines,Silverwood Films
1954701.0,A Coffee in Berlin,Schiwago Film
1954701.0,A Coffee in Berlin,Chromosom Filmproduktion
1954701.0,A Coffee in Berlin,HR
1954701.0,A Coffee in Berlin,ARTE
1924394.0,The Angels' Share,Wild Bunch
1924394.0,The Angels' Share,Les Films du Fleuve
1924394.0,The Angels' Share,BFI
1924394.0,The Angels' Share,Entertainment One
1924394.0,The Angels' Share,Sixteen Films
1924394.0,The Angels' Share,Urania Pictures
404978.0,Gambit,CBS Films
404978.0,Gambit,FilmNation Entertainment
404978.0,Gambit,Crime Scene Pictures
404978.0,Gambit,Michael Lobell Productions
404978.0,Gambit,ArtPhyl
1478804.0,Four Assassins,Studio Strada
1258972.0,The Man with the Iron Fists,Arcade Pictures
1258972.0,The Man with the Iron Fists,Iron Fists
1258972.0,The Man with the Iron Fists,Universal Pictures
2006810.0,Papadopoulos & Sons,Double M Films
2061712.0,Interview with a Hitman,Kirlian Pictures
2061712.0,Interview with a Hitman,Scanner-Rhodes Productions
2061712.0,Interview with a Hitman,Northstar Ventures
2061712.0,Interview with a Hitman,Northern Film and Media
1783732.0,John Dies at the End,Magnet Releasing
1783732.0,John Dies at the End,M3 Alliance
1783732.0,John Dies at the End,M3 Creative
1783732.0,John Dies at the End,Midnight Alliance
1783732.0,John Dies at the End,Silver Sphere Corporation
1783732.0,John Dies at the End,Syndrome Studio
1783732.0,John Dies at the End,Touchy Feely Films
1381404.0,The Company You Keep,Brightlight Pictures
1381404.0,The Company You Keep,Kingsgate Films
1381404.0,The Company You Keep,Voltage Pictures
1381404.0,The Company You Keep,TCYK North Productions
1381404.0,The Company You Keep,Wildwood Enterprises
1641975.0,Citadel,Blinder Films
1641975.0,Citadel,Sigma Films Ltd.
1641975.0,Citadel,Screen Ireland
1757746.0,Extracted,New Artists Alliance
1713476.0,The Bay,Baltimore Pictures
1713476.0,The Bay,Hydraulx
1713476.0,The Bay,Automatik Entertainment
1713476.0,The Bay,Blumhouse Productions
2216240.0,A Hijacking,DR
2216240.0,A Hijacking,Nordisk Film
1816518.0,Ernest & Celestine,GKIDS
1816518.0,Ernest & Celestine,StudioCanal
1816518.0,Ernest & Celestine,Les Armateurs
1816518.0,Ernest & Celestine,Maybe Movies
1816518.0,Ernest & Celestine,La Parti Production
1816518.0,Ernest & Celestine,Melusine Productions
1764625.0,"Tad, the Lost Explorer",StudioCanal
1764625.0,"Tad, the Lost Explorer",Lightbox Entertainment
1764625.0,"Tad, the Lost Explorer",Ikiru Films
1764625.0,"Tad, the Lost Explorer",Telefónica Studios
1764625.0,"Tad, the Lost Explorer",Telecinco Cinema
1764625.0,"Tad, the Lost Explorer",El Toro Pictures
1928335.0,Kill 'em All,Epic Pictures Group
1645155.0,Erased,Informant Europe SPRL
1645155.0,Erased,uFilm
1645155.0,Erased,Informant Media
1645155.0,Erased,Entertainment Motion Pictures
1645155.0,Erased,uMedia
1645155.0,Erased,uFund
1645155.0,Erased,Essential Entertainment
1645155.0,Erased,Expatriate Films
1645155.0,Erased,Smash Media
1645155.0,Erased,Transfilm
1645155.0,Erased,National Bank of Canada TV and Motion Picture Group
455323.0,Being Flynn,Focus Features
455323.0,Being Flynn,Depth of Field
455323.0,Being Flynn,Tribeca Productions
455323.0,Being Flynn,Corduroy Films
1753722.0,Two Rabbits,Telecine
1872818.0,Liberal Arts,Tom Sawyer Entertainment
1872818.0,Liberal Arts,BCDF Pictures
1872818.0,Liberal Arts,Strategic Motion Ventures
2208216.0,Vanishing Waves,Eurimages
2208216.0,Vanishing Waves,Acajou Films
2208216.0,Vanishing Waves,Tremora
2208216.0,Vanishing Waves,Media Programme of the European Community
2208216.0,Vanishing Waves,Lietuvos Respublikos kulturos ministerija
2208216.0,Vanishing Waves,Les Films 2 Cinema
1597522.0,Asterix & Obelix: God Save Britannia,Stunt Bros
1597522.0,Asterix & Obelix: God Save Britannia,Fidélité Films
1597522.0,Asterix & Obelix: God Save Britannia,Wild Bunch
1597522.0,Asterix & Obelix: God Save Britannia,Cinetotal
1597522.0,Asterix & Obelix: God Save Britannia,Lucky Red
1597522.0,Asterix & Obelix: God Save Britannia,Morena Films
1597522.0,Asterix & Obelix: God Save Britannia,Saint Sébastien Froissart
1597522.0,Asterix & Obelix: God Save Britannia,France 2 Cinéma
1597522.0,Asterix & Obelix: God Save Britannia,France 3 Cinéma
1597522.0,Asterix & Obelix: God Save Britannia,Les Éditions Albert René
1597522.0,Asterix & Obelix: God Save Britannia,OCS
1597522.0,Asterix & Obelix: God Save Britannia,Bruxelles Capitale
1597522.0,Asterix & Obelix: God Save Britannia,Région Wallone
1597522.0,Asterix & Obelix: God Save Britannia,Octagon Films
1597522.0,Asterix & Obelix: God Save Britannia,SCOPE Pictures
1597522.0,Asterix & Obelix: God Save Britannia,France Télévisions
1636826.0,Project X,Silver Pictures
1636826.0,Project X,Green Hat Films
1636826.0,Project X,Warner Bros. Pictures
1764275.0,The Deep,BlueEyes Productions
1764275.0,The Deep,Filmhuset Produksjoner
1397514.0,Journey 2: The Mysterious Island,Walden Media
1397514.0,Journey 2: The Mysterious Island,New Line Cinema
1397514.0,Journey 2: The Mysterious Island,Contrafilm
1321870.0,Gangster Squad,Village Roadshow Pictures
1321870.0,Gangster Squad,Lin Pictures
1321870.0,Gangster Squad,Langley Park Production
1321870.0,Gangster Squad,Warner Bros. Pictures
790628.0,The Incredible Burt Wonderstone,New Line Cinema
790628.0,The Incredible Burt Wonderstone,Carousel
790628.0,The Incredible Burt Wonderstone,BenderSpink
2302755.0,Olympus Has Fallen,Millennium Films
2302755.0,Olympus Has Fallen,G-BASE
2302755.0,Olympus Has Fallen,Nu Image
1935179.0,Mud,Everest Entertainment
1935179.0,Mud,FilmNation Entertainment
1935179.0,Mud,Brace Cove Productions
2617828.0,Free Fall,Kurhaus Production
2617828.0,Free Fall,ARD
1408101.0,Star Trek Into Darkness,Bad Robot
1408101.0,Star Trek Into Darkness,Paramount
1408101.0,Star Trek Into Darkness,Kurtzman/Orci
1408101.0,Star Trek Into Darkness,Skydance Media
1462900.0,The Grandmaster,Sil-Metropole Organisation Ltd.
1462900.0,The Grandmaster,Block 2 Pictures
1462900.0,The Grandmaster,Jet Tone Films
1462900.0,The Grandmaster,Bona International Film Group
1245492.0,This Is the End,Columbia Pictures
1245492.0,This Is the End,Mandate Pictures
1245492.0,This Is the End,Point Grey Pictures
1245492.0,This Is the End,Sony Pictures
1291580.0,Behind the Candelabra,Jerry Weintraub Productions
1291580.0,Behind the Candelabra,HBO Films
1670345.0,Now You See Me,Summit Entertainment
1670345.0,Now You See Me,K/O Paper Products
1670345.0,Now You See Me,SOIXAN7E QUIN5E
1670345.0,Now You See Me,See Me Louisiana
1815862.0,After Earth,Columbia Pictures
1815862.0,After Earth,Overbrook Entertainment
1815862.0,After Earth,Blinding Edge Pictures
1815862.0,After Earth,Sony Pictures
1711425.0,21 & Over,Mandeville Films
1711425.0,21 & Over,Relativity Media
1711425.0,21 & Over,SkyLand Entertainment
1711425.0,21 & Over,Virgin Produced
1980209.0,Pain & Gain,Paramount
1980209.0,Pain & Gain,De Line Pictures
2250234.0,SAGA - Curse of the Shadow,Arrowstorm Entertainment
2250234.0,SAGA - Curse of the Shadow,Mainstay Productions
2234155.0,The Internship,TSG Entertainment
2234155.0,The Internship,Regency Enterprises
2234155.0,The Internship,Wild West Picture Show Productions
2234155.0,The Internship,21 Laps Entertainment
2234155.0,The Internship,20th Century Fox
1659338.0,The Numbers Station,ContentFilm
1659338.0,The Numbers Station,Piccadilly Pictures
1659338.0,The Numbers Station,Atlantic Swiss Productions
1659338.0,The Numbers Station,Blue Lake Media Fund
1659338.0,The Numbers Station,Furst Films
1659338.0,The Numbers Station,Matador Pictures
1659338.0,The Numbers Station,uFilm
1659338.0,The Numbers Station,Le Tax Shelter du Gouvernement Fédéral de Belgique
1659338.0,The Numbers Station,Echo Lake Entertainment
1453405.0,Monsters University,Pixar
1453405.0,Monsters University,Walt Disney Pictures
1210819.0,The Lone Ranger,Walt Disney Pictures
1210819.0,The Lone Ranger,Jerry Bruckheimer Films
1210819.0,The Lone Ranger,Blind Wink Productions
1210819.0,The Lone Ranger,Infinitum Nihil
1663662.0,Pacific Rim,Double Dare You Productions
1663662.0,Pacific Rim,Legendary Pictures
790736.0,R.I.P.D.,Universal Pictures
790736.0,R.I.P.D.,Dark Horse Entertainment
790736.0,R.I.P.D.,Original Film
1684233.0,Welcome to the Punch,Worldview Entertainment
1684233.0,Welcome to the Punch,Between The Eyes
1684233.0,Welcome to the Punch,Automatik Entertainment
1684233.0,Welcome to the Punch,IM Global
1684233.0,Welcome to the Punch,Scott Free Productions
1272878.0,2 Guns,Universal Pictures
1272878.0,2 Guns,Marc Platt Productions
1272878.0,2 Guns,EFO Films
1272878.0,2 Guns,Envision Entertainment
1272878.0,2 Guns,TriStar Pictures
1272878.0,2 Guns,Stage 6 Films
1272878.0,2 Guns,Foresight Unlimited
1272878.0,2 Guns,Oasis Entertainment
1272878.0,2 Guns,Herrick Entertainment
1272878.0,2 Guns,BOOM! Studios
1272878.0,2 Guns,Empyre Media Capital
2007360.0,Computer Chess,Computer Chess
1691917.0,Planes,Walt Disney Pictures
1691917.0,Planes,DisneyToon Studios
1480295.0,Killing Season,Promised Land Productions
1480295.0,Killing Season,Nu Image
1480295.0,Killing Season,Corsan
1480295.0,Killing Season,Millennium Films
2664258.0,UMMAH - Unter Freunden,Senator Film
1160996.0,The Colony,RLJ Entertainment
1160996.0,The Colony,Alcina Pictures
1160996.0,The Colony,120dB Films
1160996.0,The Colony,Item 7
1160996.0,The Colony,Sierra Pictures (II)
1160996.0,The Colony,Mad Samurai Productions
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Les Films d'ici
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,LOOKS
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Hérodiade
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,K'Ien Productions
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,ARTE France Cinéma
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,ZDF
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,ARTE
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,FFA
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Mitteldeutsche Medienförderung (MDM)
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Canal+
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,CNC
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Ciné+
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Cinémage 6
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,MEDIA Programme of the European Union
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Polyband
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,PROCIREP
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Région Languedoc-Roussillon
2054790.0,Age of Uprising: The Legend of Michael Kohlhaas,Auvergne-Rhône-Alpes Cinéma
2338864.0,Finsterworld,ARD
1535109.0,Captain Phillips,Columbia Pictures
1450321.0,Filth,Egoli Tossell Film
1450321.0,Filth,Steel Mill Pictures
1450321.0,Filth,Filmgate Films
1450321.0,Filth,Logie Pictures
1450321.0,Filth,Altitude Film Entertainment
1450321.0,Filth,Film House Germany
1450321.0,Filth,Maven Screen Media
1450321.0,Filth,Entre Chien et Loup
1837703.0,The Fifth Estate,Participant
1837703.0,The Fifth Estate,Reliance Entertainment
1837703.0,The Fifth Estate,Touchstone Pictures
1837703.0,The Fifth Estate,Anonymous Content
1837703.0,The Fifth Estate,DreamWorks Pictures
3212568.0,Beltracchi: The Art of Forgery,Tradewind Pictures
3212568.0,Beltracchi: The Art of Forgery,Telepool
3212568.0,Beltracchi: The Art of Forgery,Senator Film
2042568.0,Inside Llewyn Davis,CBS Films
2042568.0,Inside Llewyn Davis,StudioCanal
2042568.0,Inside Llewyn Davis,Anton Capital Entertainment (ACE)
2042568.0,Inside Llewyn Davis,Scott Rudin Productions
2042568.0,Inside Llewyn Davis,Mike Zoss Productions
1654523.0,Night Train to Lisbon,Tele München Fernseh Produktionsgesellschaft (TMG)
1654523.0,Night Train to Lisbon,Studio Hamburg Filmproduktion
1654523.0,Night Train to Lisbon,C-Films
1654523.0,Night Train to Lisbon,PalmStar Media
1654523.0,Night Train to Lisbon,Efish Entertainment
1654523.0,Night Train to Lisbon,Cinemate
1654523.0,Night Train to Lisbon,K5 International
1654523.0,Night Train to Lisbon,K5 Film
1206543.0,Out of the Furnace,Energy Entertainment
1206543.0,Out of the Furnace,Appian Way
1206543.0,Out of the Furnace,Relativity Media
1206543.0,Out of the Furnace,Scott Free Productions
1206543.0,Out of the Furnace,Red Granite Pictures
1606378.0,A Good Day to Die Hard,Mid Atlantic Films
1606378.0,A Good Day to Die Hard,Ingenious Media
1606378.0,A Good Day to Die Hard,Dune Entertainment
1606378.0,A Good Day to Die Hard,Big Screen Productions
1606378.0,A Good Day to Die Hard,Temple Hill Entertainment
1606378.0,A Good Day to Die Hard,TSG Entertainment
1606378.0,A Good Day to Die Hard,Giant Pictures
1606378.0,A Good Day to Die Hard,Origo Film Group
1606378.0,A Good Day to Die Hard,20th Century Fox
2101473.0,The Physician,Pixomondo
2101473.0,The Physician,UFA Cinema
2101473.0,The Physician,CinePostproduction
2101473.0,The Physician,Beta Cinema
2101473.0,The Physician,Cine Mobil
2101473.0,The Physician,ARD/Degeto Film
2101473.0,The Physician,ARD
2315200.0,"Me, Myself and Mum",LGM Productions
2315200.0,"Me, Myself and Mum",Rectangle Productions
2315200.0,"Me, Myself and Mum",Gaumont
2315200.0,"Me, Myself and Mum",Gaumont Distribution
2315200.0,"Me, Myself and Mum",France 3 Cinéma
2304771.0,Mandela: Long Walk to Freedom,Videovision Entertainment
2304771.0,Mandela: Long Walk to Freedom,Pathe
2304771.0,Mandela: Long Walk to Freedom,Film Afrika Worldwide
2304771.0,Mandela: Long Walk to Freedom,Distant Horizon
2304771.0,Mandela: Long Walk to Freedom,Industrial Development Corporation of South Africa
2304771.0,Mandela: Long Walk to Freedom,National Empowerment Fund
1979320.0,Rush,Double Negative
1979320.0,Rush,Exclusive Media
1979320.0,Rush,Cross Creek Pictures
1979320.0,Rush,Revolution Films
1979320.0,Rush,Working Title Films
1979320.0,Rush,Imagine Entertainment
1979320.0,Rush,Universal Pictures
2395417.0,Still Life,Redwave Films
2395417.0,Still Life,Embargo Films
2395417.0,Still Life,RAI
1657510.0,Gimme Shelter,Day Twenty- Eight Films
1657510.0,Gimme Shelter,Rishon Films
1204975.0,Last Vegas,Gidden Media
1204975.0,Last Vegas,CBS Films
1204975.0,Last Vegas,Good Universe
1204975.0,Last Vegas,Laurence Mark Productions
1204975.0,Last Vegas,Outlaw Sinema
2523600.0,Long Live Freedom,BiBi Film
2523600.0,Long Live Freedom,01 Distribution
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Nordsvensk Filmunderhållning
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,The Walt Disney Company Nordic
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,FLX
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Nice Drama
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Nice FLX Pictures
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,Film i Väst
2113681.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,TV4
1311071.0,Kill Your Darlings,Killer Films
2352488.0,Interior. Leather Bar.,Rabbit Bandini Productions
1549920.0,The Last Stand,Di Bonaventura Pictures
2319580.0,The Grand Seduction,Morag Loves Company
2319580.0,The Grand Seduction,Max Films
2166616.0,Wrong Cops,Timwe
2166616.0,Wrong Cops,Realitism Films
2166616.0,Wrong Cops,CTB Film Company
2166616.0,Wrong Cops,Rubber Films
2395421.0,The Priest's Children,Zillion Films
2395421.0,The Priest's Children,Interfilm
2392326.0,Le Week-End,Free Range Films
2392326.0,Le Week-End,Le Bureau
2392326.0,Le Week-End,Film4 Productions
2193185.0,Rewind,UCP
2193185.0,Rewind,Syfy
1966566.0,Stalingrad,Art Pictures Studio
1966566.0,Stalingrad,Non-Stop Productions
2316411.0,Enemy,Rhombus Media
2316411.0,Enemy,Roxbury Pictures
2316411.0,Enemy,Mecanismo Films
2316411.0,Enemy,micro_scope
2316411.0,Enemy,Pathé Pictures International
2316411.0,Enemy,Entertainment One
2304426.0,The Selfish Giant,Moonspun Films
2304426.0,The Selfish Giant,BFI
2304426.0,The Selfish Giant,Film4 Productions
2389182.0,Cheap Thrills,Snowfort Pictures
2389182.0,Cheap Thrills,New Artists Alliance
1924396.0,The Best Offer,Regione Lazio
1924396.0,The Best Offer,PACO Cinematografica
1924396.0,The Best Offer,Business Location Sudtirol Alto Adige
1924396.0,The Best Offer,Friuli Venezia Giulia Film Commission
1924396.0,The Best Offer,UniCredit Group
2336846.0,She Made Them Do It,Front Street Pictures
1786751.0,CBGB,Rampart Films
1786751.0,CBGB,Unclaimed Freight Productions
2387559.0,Delivery Man,Touchstone Pictures
2387559.0,Delivery Man,DreamWorks Pictures
2387559.0,Delivery Man,Reliance Entertainment
1825157.0,The Double,Alcove Entertainment
1825157.0,The Double,Attercop Productions
1825157.0,The Double,BFI
1825157.0,The Double,BFI Film Fund
1825157.0,The Double,Film4 Productions
1825157.0,The Double,Protagonist Pictures
2193418.0,Hammer of the Gods,Vertigo Films
1205537.0,Jack Ryan: Shadow Recruit,Di Bonaventura Pictures
1205537.0,Jack Ryan: Shadow Recruit,Etalon-Film
1205537.0,Jack Ryan: Shadow Recruit,Paramount
1205537.0,Jack Ryan: Shadow Recruit,Mace Neufeld Productions
1205537.0,Jack Ryan: Shadow Recruit,Buckaroo Entertainment
1205537.0,Jack Ryan: Shadow Recruit,Skydance Media
